日付,時間,時間帯,カテゴリ,商品,数量,価格設定,商品番号（SKU）,適用済みカスタマイズ,総売上高,ディスカウント,純売上高,税金,注文ID,支払いID,デバイス名,メモ,レシート詳細,支払/払戻,店舗,ダイニングオプション,顧客ID,顧客名,顧客リファレンスID,単位,件数,GTIN,商品の種類,発送メモ,チャネル,トークン,カード種別,使用カード末尾4桁
2026/01/20,14:38:00,日本,ドリンク,テスト商品_SKU0024,1,,SKU0024,,776,0,698,78,OID004034,PID004034,iPad,,https://example.test/txn/4034,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,14:45:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,885,0,797,88,OID004035,PID004035,iPad,,https://example.test/txn/4035,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,14:52:00,日本,ドリンク,未登録商品_SKU9041,5,,SKU9041,,3150,0,2835,315,OID004036,PID004036,iPad,,https://example.test/txn/4036,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,14:59:00,日本,ドリンク,テスト商品_SKU0018,5,,SKU0018,,4245,0,3821,424,OID004037,PID004037,iPad,,https://example.test/txn/4037,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,15:06:00,日本,ドリンク,テスト商品_SKU0010,2,,SKU0010,,1170,0,1053,117,OID004038,PID004038,iPad,,https://example.test/txn/4038,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,15:13:00,日本,ドリンク,テスト商品_SKU0013,5,,SKU0013,,3965,0,3569,396,OID004039,PID004039,iPad,,https://example.test/txn/4039,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,15:20:00,日本,ドリンク,テスト商品_SKU0016,3,,SKU0016,,2883,0,2595,288,OID004040,PID004040,iPad,,https://example.test/txn/4040,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,15:27:00,日本,ドリンク,テスト商品_SKU0016,3,,SKU0016,,1260,0,1134,126,OID004041,PID004041,iPad,,https://example.test/txn/4041,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,15:34:00,日本,ドリンク,テスト商品_SKU0024,2,,SKU0024,,560,0,504,56,OID004042,PID004042,iPad,,https://example.test/txn/4042,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,15:41:00,日本,ドリンク,SKUなし商品,5,,,,4460,0,4014,446,OID004043,PID004043,iPad,,https://example.test/txn/4043,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,15:48:00,日本,ドリンク,テスト商品_SKU0010,2,,SKU0010,,750,0,675,75,OID004044,PID004044,iPad,,https://example.test/txn/4044,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,15:55:00,日本,ドリンク,テスト商品_SKU0030,3,,SKU0030,,2868,0,2581,287,OID004045,PID004045,iPad,,https://example.test/txn/4045,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,16:02:00,日本,ドリンク,テスト商品_SKU0024,4,,SKU0024,,3296,0,2966,330,OID004046,PID004046,iPad,,https://example.test/txn/4046,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,16:09:00,日本,ドリンク,テスト商品_abc123,-1,,abc123,,-620,0,-558,-62,OID004047,PID004047,iPad,返品,https://example.test/txn/4047,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,16:16:00,日本,ドリンク,テスト商品_SKU0003,5,,SKU0003,,3010,0,2709,301,OID004048,PID004048,iPad,,https://example.test/txn/4048,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,16:23:00,日本,ドリンク,テスト商品_SKU0003,5,,SKU0003,,3295,0,2965,330,OID004049,PID004049,iPad,,https://example.test/txn/4049,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,16:30:00,日本,ドリンク,SKUなし商品,3,,,,1545,0,1391,154,OID004050,PID004050,iPad,,https://example.test/txn/4050,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,16:37:00,日本,ドリンク,テスト商品_abc123,-3,,abc123,,-1860,0,-1674,-186,OID004051,PID004051,iPad,返品,https://example.test/txn/4051,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,16:44:00,日本,ドリンク,テスト商品_SKU0026,5,,SKU0026,,3290,0,2961,329,OID004052,PID004052,iPad,,https://example.test/txn/4052,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,16:51:00,日本,ドリンク,テスト商品_SKU0025,1,,SKU0025,,837,0,753,84,OID004053,PID004053,iPad,,https://example.test/txn/4053,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,16:58:00,日本,ドリンク,テスト商品_SKU0021,4,,SKU0021,,2500,0,2250,250,OID004054,PID004054,iPad,,https://example.test/txn/4054,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,17:05:00,日本,ドリンク,テスト商品_SKU0029,1,,SKU0029,,609,0,548,61,OID004055,PID004055,iPad,,https://example.test/txn/4055,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,17:12:00,日本,ドリンク,テスト商品_SKU0020,-1,,SKU0020,,-593,0,-534,-59,OID004056,PID004056,iPad,返品,https://example.test/txn/4056,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,17:19:00,日本,ドリンク,テスト商品_SKU0005,1,,SKU0005,,548,0,493,55,OID004057,PID004057,iPad,,https://example.test/txn/4057,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,17:26:00,日本,ドリンク,テスト商品_SKU0023,3,,SKU0023,,2511,0,2260,251,OID004058,PID004058,iPad,,https://example.test/txn/4058,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,17:33:00,日本,ドリンク,テスト商品_SKU0020,5,,SKU0020,,2170,0,1953,217,OID004059,PID004059,iPad,,https://example.test/txn/4059,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,17:40:00,日本,ドリンク,テスト商品_SKU0016,2,,SKU0016,,1832,0,1649,183,OID004060,PID004060,iPad,,https://example.test/txn/4060,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,17:47:00,日本,ドリンク,テスト商品_SKU0007,2,,SKU0007,,824,0,742,82,OID004061,PID004061,iPad,,https://example.test/txn/4061,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,17:54:00,日本,ドリンク,未登録商品_SKU9041,5,,SKU9041,,1940,0,1746,194,OID004062,PID004062,iPad,,https://example.test/txn/4062,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,18:01:00,日本,ドリンク,テスト商品_SKU0004,-3,,SKU0004,,-2820,0,-2538,-282,OID004063,PID004063,iPad,返品,https://example.test/txn/4063,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,18:08:00,日本,ドリンク,テスト商品_SKU0013,4,,SKU0013,,2988,0,2689,299,OID004064,PID004064,iPad,,https://example.test/txn/4064,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,18:15:00,日本,ドリンク,テスト商品_SKU0017,2,,SKU0017,,742,0,668,74,OID004065,PID004065,iPad,,https://example.test/txn/4065,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,18:22:00,日本,ドリンク,テスト商品_SKU0018,-2,,SKU0018,,-1514,0,-1363,-151,OID004066,PID004066,iPad,返品,https://example.test/txn/4066,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,18:29:00,日本,ドリンク,テスト商品_SKU0009,3,,SKU0009,,2190,0,1971,219,OID004067,PID004067,iPad,,https://example.test/txn/4067,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,18:36:00,日本,ドリンク,SKUなし商品,3,,,,2784,0,2506,278,OID004068,PID004068,iPad,,https://example.test/txn/4068,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,18:43:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1690,0,1521,169,OID004069,PID004069,iPad,,https://example.test/txn/4069,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,18:50:00,日本,ドリンク,テスト商品_SKU0009,5,,SKU0009,,3145,0,2831,314,OID004070,PID004070,iPad,,https://example.test/txn/4070,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,18:57:00,日本,ドリンク,テスト商品_SKU0011,5,,SKU0011,,3715,0,3343,372,OID004071,PID004071,iPad,,https://example.test/txn/4071,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,19:04:00,日本,ドリンク,テスト商品_SKU0007,3,,SKU0007,,1782,0,1604,178,OID004072,PID004072,iPad,,https://example.test/txn/4072,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,19:11:00,日本,ドリンク,SKUなし商品,5,,,,2105,0,1895,210,OID004073,PID004073,iPad,,https://example.test/txn/4073,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,19:18:00,日本,ドリンク,テスト商品_abc123,2,,abc123,,1240,0,1116,124,OID004074,PID004074,iPad,,https://example.test/txn/4074,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,19:25:00,日本,ドリンク,テスト商品_SKU0005,1,,SKU0005,,954,0,859,95,OID004075,PID004075,iPad,,https://example.test/txn/4075,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,19:32:00,日本,ドリンク,テスト商品_SKU0027,4,,SKU0027,,1980,0,1782,198,OID004076,PID004076,iPad,,https://example.test/txn/4076,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,19:39:00,日本,ドリンク,テスト商品_SKU0009,2,,SKU0009,,872,0,785,87,OID004077,PID004077,iPad,,https://example.test/txn/4077,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,19:46:00,日本,ドリンク,テスト商品_SKU0006,1,,SKU0006,,726,0,653,73,OID004078,PID004078,iPad,,https://example.test/txn/4078,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,19:53:00,日本,ドリンク,テスト商品_SKU0010,3,,SKU0010,,960,0,864,96,OID004079,PID004079,iPad,,https://example.test/txn/4079,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,20:00:00,日本,ドリンク,SKUなし商品,4,,,,3224,0,2902,322,OID004080,PID004080,iPad,,https://example.test/txn/4080,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,20:07:00,日本,ドリンク,SKUなし商品,1,,,,599,0,539,60,OID004081,PID004081,iPad,,https://example.test/txn/4081,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,20:14:00,日本,ドリンク,テスト商品_SKU0026,-4,,SKU0026,,-3116,0,-2804,-312,OID004082,PID004082,iPad,返品,https://example.test/txn/4082,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/20,20:21:00,日本,ドリンク,テスト商品_SKU0027,5,,SKU0027,,3965,0,3569,396,OID004083,PID004083,iPad,,https://example.test/txn/4083,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,20:28:00,日本,ドリンク,テスト商品_SKU0003,4,,SKU0003,,2640,0,2376,264,OID004084,PID004084,iPad,,https://example.test/txn/4084,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,20:35:00,日本,ドリンク,テスト商品_SKU0002,5,,SKU0002,,1640,0,1476,164,OID004085,PID004085,iPad,,https://example.test/txn/4085,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,20:42:00,日本,ドリンク,テスト商品_SKU0020,3,,SKU0020,,2715,0,2443,272,OID004086,PID004086,iPad,,https://example.test/txn/4086,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,20:49:00,日本,ドリンク,テスト商品_SKU0012,-2,,SKU0012,,-858,0,-772,-86,OID004087,PID004087,iPad,返品,https://example.test/txn/4087,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,20:56:00,日本,ドリンク,テスト商品_SKU0026,-1,,SKU0026,,-945,0,-851,-94,OID004088,PID004088,iPad,返品,https://example.test/txn/4088,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,21:03:00,日本,ドリンク,テスト商品_SKU0009,3,,SKU0009,,1158,0,1042,116,OID004089,PID004089,iPad,,https://example.test/txn/4089,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,21:10:00,日本,ドリンク,テスト商品_SKU0006,-2,,SKU0006,,-1674,0,-1507,-167,OID004090,PID004090,iPad,返品,https://example.test/txn/4090,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,21:17:00,日本,ドリンク,テスト商品_SKU0014,4,,SKU0014,,2000,0,1800,200,OID004091,PID004091,iPad,,https://example.test/txn/4091,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,21:24:00,日本,ドリンク,テスト商品_SKU0024,3,,SKU0024,,2841,0,2557,284,OID004092,PID004092,iPad,,https://example.test/txn/4092,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,21:31:00,日本,ドリンク,SKUなし商品,4,,,,3064,0,2758,306,OID004093,PID004093,iPad,,https://example.test/txn/4093,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,21:38:00,日本,ドリンク,テスト商品_SKU0006,5,,SKU0006,,3450,0,3105,345,OID004094,PID004094,iPad,,https://example.test/txn/4094,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,21:45:00,日本,ドリンク,テスト商品_SKU0014,2,,SKU0014,,1608,0,1447,161,OID004095,PID004095,iPad,,https://example.test/txn/4095,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,21:52:00,日本,ドリンク,テスト商品_SKU0014,3,,SKU0014,,855,0,769,86,OID004096,PID004096,iPad,,https://example.test/txn/4096,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,21:59:00,日本,ドリンク,テスト商品_SKU0026,-5,,SKU0026,,-2490,0,-2241,-249,OID004097,PID004097,iPad,返品,https://example.test/txn/4097,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/20,22:06:00,日本,ドリンク,テスト商品_SKU0021,3,,SKU0021,,2388,0,2149,239,OID004098,PID004098,iPad,,https://example.test/txn/4098,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,22:13:00,日本,ドリンク,テスト商品_SKU0027,1,,SKU0027,,566,0,509,57,OID004099,PID004099,iPad,,https://example.test/txn/4099,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,22:20:00,日本,ドリンク,テスト商品_SKU0030,-1,,SKU0030,,-690,0,-621,-69,OID004100,PID004100,iPad,返品,https://example.test/txn/4100,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,22:27:00,日本,ドリンク,SKUなし商品,5,,,,2915,0,2623,292,OID004101,PID004101,iPad,,https://example.test/txn/4101,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,22:34:00,日本,ドリンク,テスト商品_abc123,1,,abc123,,620,0,558,62,OID004102,PID004102,iPad,,https://example.test/txn/4102,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,22:41:00,日本,ドリンク,テスト商品_SKU0023,4,,SKU0023,,3148,0,2833,315,OID004103,PID004103,iPad,,https://example.test/txn/4103,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,22:48:00,日本,ドリンク,テスト商品_SKU0021,3,,SKU0021,,1806,0,1625,181,OID004104,PID004104,iPad,,https://example.test/txn/4104,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,22:55:00,日本,ドリンク,SKUなし商品,2,,,,872,0,785,87,OID004105,PID004105,iPad,,https://example.test/txn/4105,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,23:02:00,日本,ドリンク,テスト商品_SKU0028,3,,SKU0028,,1554,0,1399,155,OID004106,PID004106,iPad,,https://example.test/txn/4106,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,23:09:00,日本,ドリンク,テスト商品_SKU0006,2,,SKU0006,,1022,0,920,102,OID004107,PID004107,iPad,,https://example.test/txn/4107,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,23:16:00,日本,ドリンク,未登録商品_SKU9013,4,,SKU9013,,1548,0,1393,155,OID004108,PID004108,iPad,,https://example.test/txn/4108,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,23:23:00,日本,ドリンク,テスト商品_SKU0026,1,,SKU0026,,506,0,455,51,OID004109,PID004109,iPad,,https://example.test/txn/4109,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,23:30:00,日本,ドリンク,テスト商品_SKU0025,3,,SKU0025,,906,0,815,91,OID004110,PID004110,iPad,,https://example.test/txn/4110,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,23:37:00,日本,ドリンク,テスト商品_SKU0030,4,,SKU0030,,1996,0,1796,200,OID004111,PID004111,iPad,,https://example.test/txn/4111,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,23:44:00,日本,ドリンク,テスト商品_SKU0021,4,,SKU0021,,2092,0,1883,209,OID004112,PID004112,iPad,,https://example.test/txn/4112,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,23:51:00,日本,ドリンク,SKUなし商品,1,,,,967,0,870,97,OID004113,PID004113,iPad,,https://example.test/txn/4113,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,23:58:00,日本,ドリンク,未登録商品_SKU9037,1,,SKU9037,,478,0,430,48,OID004114,PID004114,iPad,,https://example.test/txn/4114,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/21,00:05:00,日本,ドリンク,テスト商品_SKU0021,2,,SKU0021,,1182,0,1064,118,OID004115,PID004115,iPad,,https://example.test/txn/4115,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/21,00:12:00,日本,ドリンク,テスト商品_SKU0005,5,,SKU0005,,1690,0,1521,169,OID004116,PID004116,iPad,,https://example.test/txn/4116,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/21,00:19:00,日本,ドリンク,SKUなし商品,5,,,,3460,0,3114,346,OID004117,PID004117,iPad,,https://example.test/txn/4117,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/21,00:26:00,日本,ドリンク,テスト商品_SKU0027,2,,SKU0027,,1066,0,959,107,OID004118,PID004118,iPad,,https://example.test/txn/4118,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/21,00:33:00,日本,ドリンク,SKUなし商品,4,,,,2312,0,2081,231,OID004119,PID004119,iPad,,https://example.test/txn/4119,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,00:40:00,日本,ドリンク,テスト商品_SKU0002,3,,SKU0002,,1431,0,1288,143,OID004120,PID004120,iPad,,https://example.test/txn/4120,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/21,00:47:00,日本,ドリンク,テスト商品_SKU0003,4,,SKU0003,,2772,0,2495,277,OID004121,PID004121,iPad,,https://example.test/txn/4121,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,00:54:00,日本,ドリンク,SKUなし商品,3,,,,2406,0,2165,241,OID004122,PID004122,iPad,,https://example.test/txn/4122,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/21,01:01:00,日本,ドリンク,テスト商品_SKU0019,3,,SKU0019,,1272,0,1145,127,OID004123,PID004123,iPad,,https://example.test/txn/4123,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/21,01:08:00,日本,ドリンク,テスト商品_SKU0001,4,,SKU0001,,2324,0,2092,232,OID004124,PID004124,iPad,,https://example.test/txn/4124,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,01:15:00,日本,ドリンク,テスト商品_SKU0026,5,,SKU0026,,1945,0,1751,194,OID004125,PID004125,iPad,,https://example.test/txn/4125,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/21,01:22:00,日本,ドリンク,SKUなし商品,4,,,,2200,0,1980,220,OID004126,PID004126,iPad,,https://example.test/txn/4126,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,01:29:00,日本,ドリンク,テスト商品_SKU0014,4,,SKU0014,,1464,0,1318,146,OID004127,PID004127,iPad,,https://example.test/txn/4127,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,01:36:00,日本,ドリンク,テスト商品_SKU0010,2,,SKU0010,,1352,0,1217,135,OID004128,PID004128,iPad,,https://example.test/txn/4128,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/21,01:43:00,日本,ドリンク,テスト商品_SKU0002,5,,SKU0002,,4170,0,3753,417,OID004129,PID004129,iPad,,https://example.test/txn/4129,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/21,01:50:00,日本,ドリンク,テスト商品_SKU0004,4,,SKU0004,,1228,0,1105,123,OID004130,PID004130,iPad,,https://example.test/txn/4130,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,01:57:00,日本,ドリンク,テスト商品_SKU0016,2,,SKU0016,,1452,0,1307,145,OID004131,PID004131,iPad,,https://example.test/txn/4131,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/21,02:04:00,日本,ドリンク,テスト商品_SKU0004,1,,SKU0004,,491,0,442,49,OID004132,PID004132,iPad,,https://example.test/txn/4132,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/21,02:11:00,日本,ドリンク,テスト商品_SKU0022,3,,SKU0022,,1353,0,1218,135,OID004133,PID004133,iPad,,https://example.test/txn/4133,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/21,02:18:00,日本,ドリンク,テスト商品_SKU0013,5,,SKU0013,,3385,0,3047,338,OID004134,PID004134,iPad,,https://example.test/txn/4134,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/21,02:25:00,日本,ドリンク,テスト商品_SKU0023,3,,SKU0023,,1500,0,1350,150,OID004135,PID004135,iPad,,https://example.test/txn/4135,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/21,02:32:00,日本,ドリンク,SKUなし商品,4,,,,3664,0,3298,366,OID004136,PID004136,iPad,,https://example.test/txn/4136,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/21,02:39:00,日本,ドリンク,テスト商品_SKU0028,1,,SKU0028,,282,0,254,28,OID004137,PID004137,iPad,,https://example.test/txn/4137,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
